question_id,parent_question_id,question_text,question_type,domain,question_form,variation_type,difficulty,source
q_c5da70e98a3e,q_810c6ac69e65,양심적 병역 거부를 인정해야 할까요?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_2087ae0c95b4,q_810c6ac69e65,개인의 신념과 자유를 위해 양심적 병역 거부를 인정해야 하는가?,FRAMING,ETHICS_VALUES,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_1e5b6c92ff2b,,뇌사자의 장기를 본인 사전 동의 없이도 적출할 수 있어야 하는가?,ORIGINAL,ETHICS_VALUES,STANCE_JUDGMENT,,MEDIUM,manual
q_3657a854b053,q_1e5b6c92ff2b,뇌사자의 장기를 본인 사전 승낙 없이도 적출할 수 있어야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_58c91d23e712,q_1e5b6c92ff2b,본인 사전 동의 없이도 뇌사자의 장기를 적출할 수 있어야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_cd34b83a046f,q_1e5b6c92ff2b,뇌사자의 장기를 본인 사전 동의 없이도 적출할 수 있어야 합니까?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_3c5d00731388,q_1e5b6c92ff2b,뇌사자의 장기 적출에 본인 사전 동의가 반드시 필요하지 않은가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_d76bd4168259,q_1e5b6c92ff2b,뇌사자의 장기는 본인 사전 동의 없이도 적출될 수 있어야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_58ce88143fdc,q_1e5b6c92ff2b,사전 동의 없이 장기를 적출하지 않을 이유가 있는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_f1614e9bd2eb,q_1e5b6c92ff2b,뇌사자의 장기를 본인 사전 동의 없이도 적출할 수 있어야 할까요?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_a08f50644d36,q_1e5b6c92ff2b,장기 이식 대기자 구제를 위해 뇌사자의 장기를 사전 동의 없이 적출할 수 있어야 하는가?,FRAMING,ETHICS_VALUES,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_1170cec173ec,,혐오 표현을 법으로 규제해야 하는가?,ORIGINAL,ETHICS_VALUES,STANCE_JUDGMENT,,MEDIUM,manual
q_d5376830694b,q_1170cec173ec,혐오 표현을 법으로 제한해야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_70515c86d199,q_1170cec173ec,법으로 혐오 표현을 규제해야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_202ca16baa0c,q_1170cec173ec,혐오 표현을 법으로 규제해야 합니까?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_b0ff190dfc33,q_1170cec173ec,혐오 표현을 규제할 필요가 있는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_6a5caabced0d,q_1170cec173ec,혐오 표현은 법에 의해 규제되어야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_585a0ab457de,q_1170cec173ec,혐오 표현을 규제하지 않을 이유가 있는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_91180c0fa941,q_1170cec173ec,혐오 표현을 법으로 규제해야 할까요?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_f1923f9de6bf,q_1170cec173ec,소수자 보호를 위해 혐오 표현을 법으로 규제해야 하는가?,FRAMING,ETHICS_VALUES,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_bceee495b1fe,,사회적 약자를 위한 적극적 우대 조치를 확대해야 하는가?,ORIGINAL,ETHICS_VALUES,STANCE_JUDGMENT,,MEDIUM,manual
q_313adf75e10f,q_bceee495b1fe,사회적 약자를 위한 적극적 우대 조치를 강화해야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_f142c4cd27f4,q_bceee495b1fe,적극적 우대 조치를 사회적 약자를 위해 확대해야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_cd96c5b34d7b,q_bceee495b1fe,사회적 약자를 위한 적극적 우대 조치를 확대해야 합니까?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_6cfb601c2b9b,q_bceee495b1fe,적극적 우대 조치를 확대할 필요가 있는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_b726c9fd936a,q_bceee495b1fe,적극적 우대 조치는 사회적 약자를 위해 확대되어야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_e8734eb99ce8,q_bceee495b1fe,적극적 우대 조치를 확대하지 않을 이유가 있는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_04f4e697fa6c,q_bceee495b1fe,사회적 약자를 위한 적극적 우대 조치를 확대해야 할까요?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_9ca2651c3028,q_bceee495b1fe,실질적 공정성 실현을 위해 적극적 우대 조치를 확대해야 하는가?,FRAMING,ETHICS_VALUES,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_9a47b37ff01f,,인간 배아에 대한 유전자 편집을 허용해야 하는가?,ORIGINAL,ETHICS_VALUES,STANCE_JUDGMENT,,MEDIUM,manual
q_c57eecf69ee0,q_9a47b37ff01f,인간 배아에 대한 유전자 편집을 인정해야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,SYNONYM,MEDIUM,manual
q_bc167910e580,q_9a47b37ff01f,유전자 편집을 인간 배아에 대해 허용해야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_42b30133110d,q_9a47b37ff01f,인간 배아에 대한 유전자 편집을 허용해야 합니까?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,STYLE,MEDIUM,manual
q_d8878effe1f2,q_9a47b37ff01f,인간 배아에 대한 유전자 편집을 허용할 필요가 있는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,POLARITY,MEDIUM,manual
q_ffe685997757,q_9a47b37ff01f,인간 배아에 대한 유전자 편집은 허용되어야 하는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,VOICE,MEDIUM,manual
q_9e47890e0844,q_9a47b37ff01f,인간 배아의 유전자 편집을 허용하지 않을 이유가 있는가?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_49e0dca1ecf5,q_9a47b37ff01f,인간 배아에 대한 유전자 편집을 허용해야 할까요?,VARIANT,ETHICS_VALUES,STANCE_JUDGMENT,HONORIFIC,MEDIUM,manual
q_e56e304084e3,q_9a47b37ff01f,중증 유전질환 예방을 위해 인간 배아에 대한 유전자 편집을 허용해야 하는가?,FRAMING,ETHICS_VALUES,STANCE_JUDGMENT,FRAMING,MEDIUM,manual
q_a0829ca07cea,,사형제도 존폐 논쟁이 계속되는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_e383260663c1,q_a0829ca07cea,사형제도 존폐 논쟁이 지속되는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_2798f70ddd0a,q_a0829ca07cea,"이유는 무엇인가, 사형제도 존폐 논쟁이 계속되는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_da8f3d9ccb14,q_a0829ca07cea,사형제도 존폐 논쟁이 계속되는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_0b3166c30016,q_a0829ca07cea,사형제도 존폐 논쟁이 계속되지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_d277f6bcd525,q_a0829ca07cea,사형제도 존폐 논쟁은 어떠한 요인에 의해 계속되는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_245f234cdfe1,q_a0829ca07cea,사형제도 존폐 논쟁이 지속되지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_c155d8fbdfbf,q_a0829ca07cea,사형제도 존폐 논쟁이 계속되는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_e1f9c4a6140e,q_a0829ca07cea,형벌 정의의 관점에서 사형제도 존폐 논쟁이 계속되는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_5e3b3b9f18f9,,안락사 논쟁이 지속되는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_e8fed2549d22,q_5e3b3b9f18f9,안락사 논쟁이 계속되는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_9a645ce4ebd7,q_5e3b3b9f18f9,"이유는 무엇인가, 안락사 논쟁이 지속되는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_61d94add4a3e,q_5e3b3b9f18f9,안락사 논쟁이 지속되는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_37e1bc084a72,q_5e3b3b9f18f9,안락사 논쟁이 지속되지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_59de10c11337,q_5e3b3b9f18f9,안락사 논쟁은 어떠한 요인에 의해 지속되는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_387cfe7f5b57,q_5e3b3b9f18f9,안락사 논쟁이 지속되지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_f715d6d919d0,q_5e3b3b9f18f9,안락사 논쟁이 지속되는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_9a93e64c029b,q_5e3b3b9f18f9,생명 존중의 관점에서 안락사 논쟁이 지속되는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_bebdf37817bf,,연명치료 중단을 둘러싼 가족 간 갈등이 발생하는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_c258623e72bc,q_bebdf37817bf,연명치료 중단을 둘러싼 가족 간 다툼이 발생하는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_d5f1872b0ba3,q_bebdf37817bf,"이유는 무엇인가, 연명치료 중단을 둘러싼 가족 간 갈등이 발생하는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_6837b7d130ef,q_bebdf37817bf,연명치료 중단을 둘러싼 가족 간 갈등이 발생하는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_93b9d1281f64,q_bebdf37817bf,가족 간 갈등이 발생하지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_fc2431f7625e,q_bebdf37817bf,가족 간 갈등은 어떠한 요인에 의해 발생하는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_c08abe646db1,q_bebdf37817bf,가족 간 갈등이 발생하지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_3a3e365da13b,q_bebdf37817bf,연명치료 중단을 둘러싼 가족 간 갈등이 발생하는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_252f39b444d0,q_bebdf37817bf,환자 의사 존중의 관점에서 가족 간 갈등이 발생하는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_2f79401fac51,,낙태를 둘러싼 사회적 갈등이 깊어지는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_1da8a35ffce4,q_2f79401fac51,낙태를 둘러싼 사회적 갈등이 심화되는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_a848dcd60604,q_2f79401fac51,"이유는 무엇인가, 낙태를 둘러싼 사회적 갈등이 깊어지는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_11aff8022e77,q_2f79401fac51,낙태를 둘러싼 사회적 갈등이 깊어지는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_7aba0a79a602,q_2f79401fac51,사회적 갈등이 깊어지지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_e749b0a7bfaa,q_2f79401fac51,사회적 갈등은 어떠한 요인에 의해 깊어지는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_0e32c9c59fd7,q_2f79401fac51,사회적 갈등이 깊어지지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_82b92ea53e7b,q_2f79401fac51,낙태를 둘러싼 사회적 갈등이 깊어지는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_303e05110f0a,q_2f79401fac51,여성의 권리 보장의 관점에서 사회적 갈등이 깊어지는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_c931bb40ce45,,동물실험에 대한 사회적 반대가 커지는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_a637a820ac44,q_c931bb40ce45,동물실험에 대한 사회적 반발이 커지는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_d2355a55f7e3,q_c931bb40ce45,"이유는 무엇인가, 동물실험에 대한 사회적 반대가 커지는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_d3cc066dd59f,q_c931bb40ce45,동물실험에 대한 사회적 반대가 커지는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_b9427d4e0dfc,q_c931bb40ce45,사회적 반대가 커지지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_1b6818a7ec2f,q_c931bb40ce45,동물실험에 대한 반대는 어떠한 요인에 의해 커지는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_22692ed2efcb,q_c931bb40ce45,사회적 반대가 커지지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_2208e6f7f060,q_c931bb40ce45,동물실험에 대한 사회적 반대가 커지는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_9f6ce0c00619,q_c931bb40ce45,동물권 인식 확산의 관점에서 사회적 반대가 커지는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_60cb9d6e30f1,,양심적 병역 거부를 둘러싼 사회적 논쟁이 지속되는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_09f52e54b62f,q_60cb9d6e30f1,양심적 병역 거부를 둘러싼 사회적 논쟁이 계속되는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_16692cdb2e5d,q_60cb9d6e30f1,"이유는 무엇인가, 양심적 병역 거부를 둘러싼 사회적 논쟁이 지속되는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_7791892afb2b,q_60cb9d6e30f1,양심적 병역 거부를 둘러싼 사회적 논쟁이 지속되는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_ae0a51ec0723,q_60cb9d6e30f1,사회적 논쟁이 지속되지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_95d2d8ffa6c4,q_60cb9d6e30f1,사회적 논쟁은 어떠한 요인에 의해 지속되는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_749d0e106778,q_60cb9d6e30f1,사회적 논쟁이 지속되지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_d17de695a105,q_60cb9d6e30f1,양심적 병역 거부를 둘러싼 사회적 논쟁이 지속되는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_24f962253a7e,q_60cb9d6e30f1,국방 의무와 개인 신념 충돌의 관점에서 사회적 논쟁이 지속되는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_9a6b24fad2b5,,장기 기증자가 지속적으로 부족한 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_55396292e4a3,q_9a6b24fad2b5,장기 기증자가 지속적으로 모자란 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_b13f05c3acb6,q_9a6b24fad2b5,"이유는 무엇인가, 장기 기증자가 지속적으로 부족한?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_44bed8d9f111,q_9a6b24fad2b5,장기 기증자가 지속적으로 부족한 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_30188e43eab6,q_9a6b24fad2b5,장기 기증자가 부족하지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_2003b910e11b,q_9a6b24fad2b5,장기 기증자 부족은 어떠한 요인에 의해 발생하는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_0e63f9263dce,q_9a6b24fad2b5,장기 기증자가 부족하지 않다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_c26467737824,q_9a6b24fad2b5,장기 기증자가 지속적으로 부족한 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_e441384f5e37,q_9a6b24fad2b5,장기 이식 수급 불균형의 관점에서 기증자가 부족한 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_4788fc66c2f7,,표현의 자유와 혐오 표현 규제가 충돌하는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_9f5b84454d62,q_4788fc66c2f7,표현의 자유와 혐오 표현 규제가 상충하는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_7847be44dc1d,q_4788fc66c2f7,"이유는 무엇인가, 표현의 자유와 혐오 표현 규제가 충돌하는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_105495ca95ad,q_4788fc66c2f7,표현의 자유와 혐오 표현 규제가 충돌하는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_705b113b1b57,q_4788fc66c2f7,표현의 자유와 혐오 표현 규제가 충돌하지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_d583a4377079,q_4788fc66c2f7,표현의 자유와 혐오 표현 규제 간 충돌은 어떠한 요인에 의해 발생하는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_baac516ccbd1,q_4788fc66c2f7,두 가치가 충돌하지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_ec29d27fab85,q_4788fc66c2f7,표현의 자유와 혐오 표현 규제가 충돌하는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_20c16ba5ffce,q_4788fc66c2f7,기본권 간 균형의 관점에서 표현의 자유와 혐오 표현 규제가 충돌하는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_c6bea24c5ade,,공정성에 대한 사회적 요구가 커지는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_585862b8cab2,q_c6bea24c5ade,공정성에 대한 사회적 요구가 높아지는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_82c28c3f53fe,q_c6bea24c5ade,"이유는 무엇인가, 공정성에 대한 사회적 요구가 커지는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_e63385b9c41a,q_c6bea24c5ade,공정성에 대한 사회적 요구가 커지는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_c1998131f1fc,q_c6bea24c5ade,사회적 요구가 커지지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_7f2fb0d7fe0c,q_c6bea24c5ade,공정성에 대한 요구는 어떠한 요인에 의해 커지는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_bf221731a5ae,q_c6bea24c5ade,사회적 요구가 커지지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_6d22273f2e23,q_c6bea24c5ade,공정성에 대한 사회적 요구가 커지는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_17c9a7826b51,q_c6bea24c5ade,기회의 형평성 관점에서 공정성에 대한 사회적 요구가 커지는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
q_feea7f4df130,,유전자 편집 기술에 대한 윤리적 우려가 커지는 이유는 무엇인가?,ORIGINAL,ETHICS_VALUES,CAUSE_EXPLANATION,,MEDIUM,manual
q_5b221c16b6cc,q_feea7f4df130,유전자 편집 기술에 대한 윤리적 걱정이 커지는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,SYNONYM,MEDIUM,manual
q_ca57f1361069,q_feea7f4df130,"이유는 무엇인가, 유전자 편집 기술에 대한 윤리적 우려가 커지는?",VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,WORD_ORDER,MEDIUM,manual
q_b235d9af2c90,q_feea7f4df130,유전자 편집 기술에 대한 윤리적 우려가 커지는 이유는 무엇입니까?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,STYLE,MEDIUM,manual
q_01db1d8fb571,q_feea7f4df130,윤리적 우려가 커지지 않을 수 없는 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,POLARITY,MEDIUM,manual
q_db239f00210d,q_feea7f4df130,윤리적 우려는 어떠한 요인에 의해 커지는가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,VOICE,MEDIUM,manual
q_c487048f955e,q_feea7f4df130,윤리적 우려가 커지지 않는다고 보기 어려운 이유는 무엇인가?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,DOUBLE_NEGATION,MEDIUM,manual
q_cac564eeade2,q_feea7f4df130,유전자 편집 기술에 대한 윤리적 우려가 커지는 이유는 무엇일까요?,VARIANT,ETHICS_VALUES,CAUSE_EXPLANATION,HONORIFIC,MEDIUM,manual
q_b50f24559698,q_feea7f4df130,인간 존엄성 보호의 관점에서 윤리적 우려가 커지는 이유는 무엇인가?,FRAMING,ETHICS_VALUES,CAUSE_EXPLANATION,FRAMING,MEDIUM,manual
